method,instance,validity,proximity_l1,proximity_l2,sparsity,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft
CARLA,29,0,111.58645775462077,6.624137972030924,0.5,50,1.0,0.9999999932214221,0.0,0.8027261831025007
CARLA,30,0,124.54044512930814,7.461895035845778,0.5,50,1.0,0.9999999932345918,0.0,0.7822889896683819
CARLA,31,0,110.26236489702619,6.446584451136846,0.5,50,1.0,0.9999999901404917,0.0,0.8048973721807053
CARLA,32,0,173.24889392044363,8.372529145696758,0.25,25,1.0,0.9999999930477295,0.0,0.7975335516524523
CARLA,33,0,120.92783354678527,7.284202634483882,0.5,50,1.0,0.9999999941244463,0.0,0.7912689398525746
CARLA,34,0,184.56042208015575,9.022160148569212,0.25,25,1.0,0.9999999960878987,0.0,0.7803619085881369
CARLA,35,0,136.5700094939869,8.248713125053406,0.5,50,1.0,0.9999999914888631,0.0,0.7669392237169721
CARLA,36,0,191.17074249184793,9.313837227905134,0.25,25,1.0,0.9999999956470358,0.0,0.7769923428693802
CARLA,37,0,128.5442634320761,7.952612164682773,0.5,50,1.0,0.9999999986899799,0.0,0.7733165565435016
CARLA,38,0,179.78402965033723,8.804886747947622,0.25,25,1.0,0.999999996299548,0.0,0.7891667879609894
CARLA,39,0,134.49702889919695,7.651136128295239,0.5,50,1.0,0.9999999963525216,0.0,0.7664543728071058
CARLA,40,0,205.7164116585273,10.21180304511013,0.25,25,1.0,0.9999999962560315,0.0,0.7611302336118035
CARLA,41,0,188.4864846504149,9.298197354099502,0.25,25,1.0,0.9999999963039159,0.0,0.7786388167274063
CARLA,42,0,125.5166191930946,7.758095853174003,0.5,50,1.0,0.9999999947431893,0.0,0.78594612658898
CARLA,43,0,177.93393802260758,8.540381196593803,0.25,25,1.0,0.9999999936778624,0.0,0.7905311427223012
CARLA,44,0,139.40510127245713,8.398988036951655,0.5,50,1.0,0.9999999929789344,0.0,0.7585846556417695
CARLA,45,0,116.4990178427671,7.037160282847286,0.5,50,1.0,0.999999996940271,0.0,0.7952207642647094
CARLA,46,0,108.58736402040978,6.414267298019759,0.5,50,1.0,0.9999999953706912,0.0,0.8072951065506708
CARLA,47,0,204.83119187462557,10.002175391309935,0.25,25,1.0,0.9999999973717006,0.0,0.761398711005043
CARLA,48,0,129.36090380957762,7.556719878343475,0.5,50,1.0,0.9999999928855997,0.0,0.7723102001212598
CARLA,49,0,216.23295941379865,10.767076903213018,0.25,25,1.0,0.9999999940853018,0.0,0.7534642021202062
CARLA,50,0,206.96997151884983,10.223084047464868,0.25,25,1.0,0.999999996593195,0.0,0.7645940937495157
CARLA,51,0,162.10569387130164,9.614057180065204,0.5,50,1.0,0.999999994677519,0.0,0.7226513790862561
CARLA,52,0,191.0270741135553,9.171859468390247,0.25,25,1.0,0.9999999938095737,0.0,0.7795517135525891
CARLA,53,0,121.32839122722005,7.311411035686377,0.5,50,1.0,0.9999999952673222,0.0,0.786407822016902
CARLA,54,0,206.9095000256752,9.900390879885341,0.25,25,1.0,0.9999999916144363,0.0,0.7630033091751478
CARLA,55,0,188.03172189912155,9.25754318658142,0.25,25,1.0,0.9999999973373653,0.0,0.7794856353594659
CARLA,56,0,115.38712263311511,7.085807448514724,0.5,50,1.0,0.9999999928026162,0.0,0.7988235085198229
CARLA,57,0,125.19258262702444,7.531609384281665,0.5,50,1.0,0.9999999919154153,0.0,0.7794866794736631
CARLA,58,0,134.55915217945312,8.39459837683503,0.5,50,1.0,0.9999999887631287,0.0,0.7672850868492544
CARLA,59,0,209.46814198170128,10.273116349243125,0.25,25,1.0,0.9999999940902964,0.0,0.7571807865481525
CARLA,60,0,110.38315292389731,6.474904483714355,0.5,50,1.0,0.9999999964047035,0.0,0.8020377108156459
CARLA,61,0,116.98701285582894,6.748945629299363,0.5,50,1.0,0.9999999895358459,0.0,0.8001399415841729
CARLA,62,0,182.30298252260513,8.80922145370851,0.25,25,1.0,0.9999999927951183,0.0,0.7878205709472527
CARLA,63,0,158.195034538781,9.47090491197093,0.5,50,1.0,0.9999999908978978,0.0,0.7238295971651577
CARLA,64,0,116.95040845982189,7.096435753689592,0.5,50,1.0,0.9999999895261639,0.0,0.7933450270289228
CARLA,65,0,113.49442580279162,6.555065712487446,0.5,50,1.0,0.9999999961271645,0.0,0.798306382199549
CARLA,66,0,179.14251404703427,8.688043901736263,0.25,25,1.0,0.9999999946858003,0.0,0.7898559713268879
CARLA,67,0,135.84211750980896,8.525560673789347,0.5,50,1.0,0.9999999876866856,0.0,0.7650680799060534
CARLA,68,0,170.1431843832994,8.2971253265862,0.25,25,1.0,0.999999995681117,0.0,0.7981168042489267
CARLA,69,0,215.59948495068718,10.739318668137148,0.25,25,1.0,0.9999999915513649,0.0,0.7487743367119004
CARLA,70,0,120.10507231918949,7.126267258338021,0.5,50,1.0,0.9999999954045237,0.0,0.7911870823964152
CARLA,71,0,117.6196172441895,7.096757416477508,0.5,50,1.0,0.9999999985525184,0.0,0.7919329912629655
CARLA,72,0,198.9061989261283,9.756851336364207,0.25,25,1.0,0.9999999952038453,0.0,0.7656307820614849
CARLA,73,0,219.20079696779644,11.100025725844219,0.25,25,1.0,0.9999999900274472,0.0,0.7481911617325655
CARLA,74,0,170.2318072539683,8.377493383307051,0.25,25,1.0,0.9999999952524778,0.0,0.7972270162569774
CARLA,75,0,134.3594983004554,7.830721079922168,0.5,50,1.0,0.9999999955885578,0.0,0.7644335748977242
CARLA,76,0,172.60858402984297,8.566134402577008,0.25,25,1.0,0.9999999887167139,0.0,0.7966471897334154
CARLA,77,0,111.91984583849221,6.697658081842365,0.5,50,1.0,0.9999999886698486,0.0,0.7996276201185161
CARLA,78,0,116.95769056683835,7.052955041599742,0.5,50,1.0,0.9999999979528996,0.0,0.7979559876987866
CARLA,79,0,179.14469904816443,8.773102320206588,0.25,25,1.0,0.999999996518123,0.0,0.7880750040706163
CARLA,80,0,117.13943826230789,7.154237528334814,0.5,50,1.0,0.9999999954903981,0.0,0.7900515561715785
CARLA,81,0,119.15043405037139,7.010811832076206,0.5,50,1.0,0.9999999970351274,0.0,0.7904272635083691
CARLA,82,0,119.8855938625785,7.183509838117748,0.5,50,1.0,0.9999999941844099,0.0,0.7923230148603757
CARLA,83,0,178.39063292688346,8.445841570115666,0.25,25,1.0,0.9999999942634485,0.0,0.792741261132991
CARLA,84,0,217.2873867372877,10.675986805929863,0.25,25,1.0,0.9999999968753053,0.0,0.7497364347087473
CARLA,85,0,140.13257769901804,8.342159206301298,0.5,50,1.0,0.9999999904115272,0.0,0.7563941972603985
CARLA,86,0,130.2452217470785,7.936861427456918,0.5,50,1.0,0.9999999921692501,0.0,0.7723813733883146
CARLA,87,0,192.83246411325808,9.489522725398883,0.25,25,1.0,0.9999999954450877,0.0,0.7736968911014902
CARLA,88,0,199.60505121348248,9.652783730854663,0.25,25,1.0,0.9999999944458978,0.0,0.7734056520541656
CARLA,89,0,217.19254428212764,10.500671991101838,0.25,25,1.0,0.9999999984972264,0.0,0.7476333733721143
CARLA,90,0,174.97112900254243,8.4025625166073,0.25,25,1.0,0.9999999973696823,0.0,0.7940746887788311
CARLA,91,0,99.30865147621729,5.925832035246384,0.5,50,1.0,0.9999999923794072,0.0,0.8247408697173848
CARLA,92,0,115.84578370115659,6.997007569513368,0.5,50,1.0,0.9999999926257584,0.0,0.7948058638602298
CARLA,93,0,166.06174178723944,8.13246367320721,0.25,25,1.0,0.9999999955985567,0.0,0.8044488225694
CARLA,94,0,142.9472794368012,8.271905500714908,0.5,50,1.0,0.9999999958193687,0.0,0.7548687891493735
CARLA,95,0,97.47151337158813,5.799950332140082,0.5,50,1.0,0.9999999934654247,0.0,0.8243616086019904
CARLA,96,0,194.93824068259985,9.251979779657624,0.25,25,1.0,0.9999999981606086,0.0,0.770771756331114
CARLA,97,0,125.50011499421315,7.648119700574707,0.5,50,1.0,0.9999999919154778,0.0,0.7781741143285259
CARLA,98,0,136.6259280168898,8.148414840594487,0.5,50,1.0,0.9999999949447885,0.0,0.7617450635555628
CARLA,99,0,126.01609956308569,7.355697033364281,0.5,50,1.0,0.9999999943441129,0.0,0.7781818150187423
