benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed3,lstm,CftsCOMTE,10,1,33.30773744016791,2.7721121796909127,0.0,0.0,0.0,0.4787872113457164,0,0,0.0,0.7620828546434351,0.0,0.8358749722547717,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,11,1,25.050405818809416,2.0453671692455537,0.0,0.0,0.0,0.792371530451134,0,0,0.0,0.7732732612707676,0.0,0.8660019707801826,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,12,1,44.093932568117765,3.7076295373793555,0.0,0.0,0.0,0.8553739389428516,0,0,0.0,0.7526999570851481,0.0,0.7747523004744674,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,13,1,44.7150856570969,3.7628544364175465,0.0,0.0,0.0,0.38708675531003833,0,0,0.0,0.7571192719484399,0.0,0.7913900999151615,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,14,1,39.84946120703964,3.433960166909122,0.0,0.0,0.0,0.589835725903586,0,0,0.0,0.7792947682700677,0.0,0.7741782128697628,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,15,1,35.325179362481855,2.9230983994752786,0.0,0.0,0.0,0.8080071111165216,0,0,0.0,0.7591058097823263,0.0,0.8165140006921544,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,16,1,33.82206485029474,2.7654352635979356,0.0,0.0,0.0,0.6079074157902828,0,0,0.0,0.7598084443253089,0.0,0.8259505869296329,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,17,1,25.053413273825228,2.0456042480322574,0.0,0.0,0.0,0.6883677706644413,0,0,0.0,0.8183015343550034,0.0,0.8706370135364497,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,18,1,32.10092484779677,2.648059561148944,0.0,0.0,0.0,0.5713961724932479,0,0,0.0,0.8048235477905361,0.0,0.8386771579522563,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,19,1,43.34878887810274,3.7306382713125714,0.0,0.0,0.0,0.7985029068533503,0,0,0.0,0.7405619647819051,0.0,0.7662707223429821,0.0,0.0
smoke_seed3,lstm,CftsConfeti,0,1,20.837061303176093,3.005146390683065,0.43333333333333335,0.0,0.0,1.372751214230262,0,0,0.0,0.8365344768323679,0.0,0.8573345128418416,0.0,0.0
smoke_seed3,lstm,CftsConfeti,1,0,5.306574005885527e-07,6.567852494323446e-08,1.0,1.0,1.0,1.43320906700637,29,1,nan,nan,nan,nan,0.0,0.0
smoke_seed3,lstm,CftsConfeti,2,0,9.891781390076277e-07,1.27362206476963e-07,1.0,1.0,1.0,1.4460360822721159,29,1,nan,nan,nan,nan,0.0,0.0
smoke_seed3,lstm,CftsConfeti,3,1,20.91980199054254,3.1075405332073167,0.4666666666666667,0.0,0.0,1.6477932142068672,0,0,0.0,0.7816887960034247,0.0,0.8641794489090683,0.0,0.0
smoke_seed3,lstm,CftsConfeti,4,0,5.23263021801328e-07,7.21617407872118e-08,1.0,1.0,1.0,1.506941734626168,29,1,nan,nan,nan,nan,0.0,0.0
smoke_seed3,lstm,CftsConfeti,5,1,17.620136911679886,2.902745657735822,0.5533333333333333,0.0,0.03333333333333333,1.5104982770368045,0,0,0.0,0.8159903903953325,0.0,0.8943292251628694,0.0,0.0
smoke_seed3,lstm,CftsConfeti,6,1,20.96986894125423,3.1607756435038725,0.5066666666666667,0.0,0.0,1.5069076944629058,0,0,0.0,0.8433127190614554,0.0,0.8709121631176292,0.0,0.0
smoke_seed3,lstm,CftsConfeti,7,1,21.992572226583725,3.253633729487622,0.4866666666666667,0.0,0.0,1.5560974160920689,0,0,0.0,0.817692193026768,0.0,0.8560035730846088,0.0,0.0
smoke_seed3,lstm,CftsConfeti,8,1,18.282120778608796,2.8044810885795486,0.5,0.0,0.03333333333333333,1.5533408304988507,0,0,0.0,0.8481636219864656,0.0,0.8760525948527648,0.0,0.0
smoke_seed3,lstm,CftsConfeti,9,1,20.078839603649634,2.9356387116361677,0.47333333333333333,0.0,0.03333333333333333,1.317715940437841,0,0,0.0,0.8386550171023345,0.0,0.8543658816468855,0.0,0.0
smoke_seed3,lstm,CftsConfeti,10,1,24.045708494800607,3.457510610406061,0.4866666666666667,0.0,0.0,1.5285772911484206,0,0,0.0,0.8443932906748942,0.0,0.8521733639417822,0.0,0.0
smoke_seed3,lstm,CftsConfeti,11,1,15.560766593099789,2.462803509892128,0.5666666666666667,0.0,0.03333333333333333,1.509750635322426,0,0,0.0,0.8490676668158585,0.0,0.9031258192343589,0.0,0.0
smoke_seed3,lstm,CftsConfeti,12,0,6.000353324018409e-07,7.028717421856651e-08,1.0,1.0,1.0,1.4704378416561943,29,1,nan,nan,nan,nan,0.0,0.0
smoke_seed3,lstm,CftsConfeti,13,1,24.90340532414466,3.7305054782965477,0.4866666666666667,0.0,0.1,1.404140960091541,0,0,0.0,0.8394920840657526,0.0,0.8559723635835754,0.0,0.0
smoke_seed3,lstm,CftsConfeti,14,1,15.555656209623164,2.3495528804923187,0.54,0.0,0.03333333333333333,1.4882650338154273,0,0,0.0,0.832630289187283,0.0,0.90100920300931,0.0,0.0
smoke_seed3,lstm,CftsConfeti,15,1,14.163117340042644,2.0577756909263294,0.4866666666666667,0.0,0.03333333333333333,1.4848885448621465,0,0,0.0,0.8473421965977959,0.0,0.9088458729144919,0.0,0.0
smoke_seed3,lstm,CftsConfeti,16,1,25.380249972507187,3.5408399832669954,0.44666666666666666,0.0,0.0,1.266042685620551,0,0,0.0,0.8446724515576984,0.0,0.8509358423276923,0.0,0.0
smoke_seed3,lstm,CftsConfeti,17,1,15.795918031108798,2.2813061025397845,0.49333333333333335,0.0,0.03333333333333333,1.427996840166047,0,0,0.0,0.8526900884290974,0.0,0.8912006957294749,0.0,0.0
