benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full,oracle,OracleCF-Pearl,64,,37.70740079723094,4.407198327819758,0.568,0.0,0.5,1.5651708664487785,50,0.0,0.8056173928736965,1.0,0.9999999928062944,,
full,oracle,OracleCF-Pearl,65,,27.98973705204581,3.5304167353607,0.577,0.0,0.5,1.2514362220633912,50,0.0,0.7912689384216001,1.0,0.9999999937583807,,
full,oracle,OracleCF-Pearl,66,,21.21769464373145,2.893632815787538,0.575,0.0,0.5,1.5201811163676318,50,0.0,0.7733872715402379,1.0,0.99999999318314,,
full,oracle,OracleCF-Pearl,67,,38.50338774111239,4.388068014204093,0.548,0.0,0.5,1.6601387795239868,50,0.0,0.7669392263225259,1.0,0.9999999936547436,,
full,oracle,OracleCF-Pearl,68,,47.9611117224703,5.240328622788909,0.53,0.0,0.5,1.5032084932653853,50,0.0,0.7618480430876411,1.0,0.9999999925670611,,
full,oracle,OracleCF-Pearl,69,,39.19717434569111,4.442784360135319,0.57,0.0,0.5,1.6835412051437588,50,0.0,0.7733165564140968,1.0,0.9999999939538765,,
full,oracle,OracleCF-Pearl,70,,34.09313791375787,4.300357520397871,0.585,0.0,0.5,1.55966959277234,50,0.0,0.7907943954230648,1.0,0.9999999939760501,,
full,oracle,OracleCF-Pearl,71,,25.050158060032388,3.3287627508807995,0.59,0.0,0.5,1.2787621836940044,50,0.0,0.7664543731161986,1.0,0.9999999930082776,,
full,oracle,OracleCF-Pearl,72,,1.5000064641683717,1.4999999666719916,0.999,0.9,0.99,2.0202007685668173,50,0.0,0.7447681136621973,1.0,0.9999999933594914,,
full,oracle,OracleCF-Pearl,73,,20.247569613332328,2.5397532712475983,0.569,0.0,0.5,1.5339156523602313,50,0.0,0.773966831961875,1.0,0.9999999938984718,,
full,oracle,OracleCF-Pearl,74,,37.70740153877997,4.4071983389013205,0.568,0.0,0.5,1.565170862788562,50,0.0,0.7859461258651287,1.0,0.9999999939584645,,
full,oracle,OracleCF-Pearl,75,,27.98973662860748,3.530416691700537,0.577,0.0,0.5,1.2514362155199106,50,0.0,0.8124177532717008,1.0,0.9999999941263478,,
full,oracle,OracleCF-Pearl,76,,21.217694978690442,2.8936328509678426,0.575,0.0,0.5,1.520181113747976,50,0.0,0.7695155839666742,1.0,0.9999999927182521,,
full,oracle,OracleCF-Pearl,77,,38.503387625137925,4.388068036773574,0.548,0.0,0.5,1.6601387901401585,50,0.0,0.7571251178098869,1.0,0.9999999918309355,,
full,oracle,OracleCF-Pearl,78,,47.96111142758787,5.240328654674214,0.53,0.0,0.5,1.5032084992000017,50,0.0,0.7585846563785077,1.0,0.9999999921071006,,
full,oracle,OracleCF-Pearl,79,,39.19717445976884,4.442784373087282,0.57,0.0,0.5,1.6835411983836202,50,0.0,0.7557101523152842,1.0,0.9999999932413562,,
full,oracle,OracleCF-Pearl,80,,34.093137977438694,4.300357487371854,0.585,0.0,0.5,1.5596695836541616,50,0.0,0.7952207640899366,1.0,0.999999994023846,,
full,oracle,OracleCF-Pearl,81,,25.05015654099062,3.328762704943637,0.59,0.0,0.5,1.2787621627303438,50,0.0,0.7838557521357308,1.0,0.9999999940833959,,
full,oracle,OracleCF-Pearl,82,,1.5000049237659618,1.5000000073183493,0.999,0.9,0.99,2.0202010844018536,50,0.0,0.8072951081610303,1.0,0.9999999947112259,,
full,oracle,OracleCF-Pearl,83,,20.24756914885124,2.5397532106132936,0.569,0.0,0.5,1.5339156535637926,50,0.0,0.7762894383680132,1.0,0.9999999936332222,,
full,oracle,OracleCF-Pearl,84,,37.7074006583316,4.40719830177295,0.568,0.0,0.5,1.5651708672122,50,0.0,0.7361071178092456,1.0,0.9999999915178437,,
