benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed1,lstm,CftsWachter,9,1,23.839673313141716,2.5829595502659197,0.0,0.0,0.0,1.4113923713272647,0,0.0,0.9146011527993774,0.0,0.8571941339455058,0.0,0.0
smoke_seed1,lstm,CftsWachter,10,1,22.684621221599194,2.4744780144162055,0.02666666666666667,0.0,0.0,1.3855701020278401,0,0.0,0.9118325186284405,0.0,0.8647845791424732,0.0,0.0
smoke_seed1,lstm,CftsWachter,11,1,21.896833858973057,2.5326208984087333,0.006666666666666667,0.0,0.0,1.4374516494089404,0,0.0,0.9140043368137061,0.0,0.8669999232641687,0.0,0.0
smoke_seed1,lstm,CftsWachter,12,1,20.971490330838492,2.2709092268547093,0.006666666666666667,0.0,0.0,1.3246578114305183,0,0.0,0.9120273521374721,0.0,0.8743375114483919,0.0,0.0
smoke_seed1,lstm,CftsWachter,13,1,22.14480059756974,2.37674661339977,0.0,0.0,0.0,1.405755873132921,0,0.0,0.9008623394523585,0.0,0.8674020295185421,0.0,0.0
smoke_seed1,lstm,CftsWachter,14,1,18.347737141104936,2.0332157781340134,0.013333333333333334,0.0,0.0,1.4575799543875239,0,0.0,0.909546787987109,0.0,0.8866405529296401,0.0,0.0
smoke_seed1,lstm,CftsWachter,15,1,19.164659987080523,2.035914045781609,0.006666666666666667,0.0,0.0,1.4203194362082059,0,0.0,0.9107726586993306,0.0,0.8842235428980422,0.0,0.0
smoke_seed1,lstm,CftsWachter,16,1,20.664325675669975,2.353506339021848,0.02,0.0,0.0,1.4131552197283666,0,0.0,0.9154712083235604,0.0,0.8766812793205652,0.0,0.0
smoke_seed1,lstm,CftsWachter,17,1,22.76693764477978,2.628223803719935,0.02,0.0,0.0,1.324455534997717,0,0.0,0.9138201846702872,0.0,0.8619891319835747,0.0,0.0
smoke_seed1,lstm,CftsWachter,18,1,20.442124471477385,2.3006951526628847,0.006666666666666667,0.0,0.0,1.3356657681709068,0,0.0,0.9061265982759628,0.0,0.8778474542455544,0.0,0.0
smoke_seed1,lstm,CftsWachter,19,1,25.228564713260127,2.6857541467280126,0.013333333333333334,0.0,0.0,1.4299239606392022,0,0.0,0.8977105026749687,0.0,0.8490440934518534,0.0,0.0
smoke_seed1,lstm,PearlCARLA,0,0,1.0792064076146652,0.5138801182469422,0.94,0.0,0.9,1.8427285343090904,15,0.0,0.9059733913676441,1.0,0.9999999969826827,0.0,0.0
smoke_seed1,lstm,PearlCARLA,1,0,2.2081457873354284,1.114396352938973,0.94,0.0,0.9,1.968567777227552,8,0.0,0.9109620788010441,1.0,0.9999999970496939,0.0,0.0
smoke_seed1,lstm,PearlCARLA,2,0,1.4293669368243878,0.653107830045782,0.94,0.0,0.9,2.0348952166836063,8,0.0,0.9091722365818772,1.0,0.9999999976015645,0.0,0.0
smoke_seed1,lstm,PearlCARLA,3,1,3.2306786751539525,1.8162753324768204,0.96,0.2,0.9333333333333333,1.842648743656129,15,0.0,0.908676834056532,1.0,0.9999999976644922,0.0,1.0
smoke_seed1,lstm,PearlCARLA,4,0,1.5528566516822935,0.7165119641305959,0.94,0.0,0.9,1.7622566573234335,15,0.0,0.9291798687222914,1.0,0.9999999981755684,0.0,0.0
smoke_seed1,lstm,PearlCARLA,5,0,0.8527014221053962,0.41910390936890335,0.94,0.0,0.9,1.9463319068071328,15,0.0,0.9023571223945301,1.0,0.9999999970115556,0.0,0.0
smoke_seed1,lstm,PearlCARLA,6,0,1.337455061573073,0.5749031309575031,0.94,0.0,0.9,1.847511707548427,15,0.0,0.9049490228059235,1.0,0.9999999969226487,0.0,0.0
smoke_seed1,lstm,PearlCARLA,7,0,2.953259046468285,1.282927755715607,0.94,0.0,0.9,2.0304255494017873,8,0.0,0.8931844399369103,1.0,0.9999999963079961,0.0,0.0
smoke_seed1,lstm,PearlCARLA,8,0,1.0131812094489063,0.4678915884144994,0.94,0.0,0.9,1.9116361463038183,15,0.0,0.9076214940745555,1.0,0.9999999978939612,0.0,0.0
smoke_seed1,lstm,PearlCARLA,9,0,2.7933375791072295,1.2037533260545108,0.94,0.0,0.9,2.0211929350648314,8,0.0,0.8902033360069692,1.0,0.9999999974242971,0.0,0.0
smoke_seed1,lstm,PearlCARLA,10,0,1.2757001209945924,0.6321622715228599,0.94,0.0,0.9,1.8528911080568171,8,0.0,0.8940752195249823,1.0,0.9999999969708435,0.0,0.0
smoke_seed1,lstm,PearlCARLA,11,0,2.1543896869234014,0.9693955331475834,0.94,0.0,0.9,2.0413411398180505,8,0.0,0.8974318425283225,1.0,0.9999999968880477,0.0,0.0
