benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full,lstm,CftsCOMTE,83,1,0,27.742412260611893,3.621558939332081,0.9,0.9,0.0,1.3714760439160727,0.6662328886299635,0,0,100,0.0,0.7679871350234779,0.0,0.9716429499165365,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,84,1,0,29.461316167637357,3.6982410644446344,0.9,0.9,0.0,1.3876928273936242,0.6551396506318303,0,0,100,0.0,0.7704553654360111,0.0,0.9635927229141952,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,85,1,0,26.32434323409889,3.386237115261355,0.9,0.9,0.0,1.5704530811961421,0.6869913054826672,0,0,100,0.0,0.7844730006784542,0.0,0.964709127667528,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,86,1,0,31.41856812460666,3.8036603755368503,0.9,0.9,0.0,1.4776654753134157,0.6557480743903862,0,0,100,0.0,0.7746915462788156,0.0,0.9665339664305811,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,87,1,0,33.88137712894941,4.096955003395888,0.9,0.9,0.0,1.4332281085772423,0.6419664696729397,0,0,100,0.0,0.7828447748063228,0.0,0.959937521898656,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,88,1,0,28.047201646928418,3.5694543492534088,0.9,0.9,0.0,1.4422301543557092,0.7008379702300629,0,0,100,0.0,0.7819396727127916,0.0,0.9655533452566565,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,89,1,0,29.53909813661827,3.943866710958476,0.9,0.9,0.0,1.6348885624468894,0.6478464016910734,0,0,100,0.0,0.7752514908778212,0.0,0.9642737750540978,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,90,1,0,31.65955567608269,3.895795995636922,0.9,0.9,0.0,1.4292779098014106,0.6478169235699458,0,0,100,0.0,0.7704185163110986,0.0,0.9567167730968291,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,91,1,0,30.36166281097327,3.8214833830899115,0.9,0.9,0.0,1.4000356184942466,0.640170130136529,0,0,100,0.0,0.7812703433144416,0.0,0.9565218946448999,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,92,1,0,27.660375795563333,3.4142575042880705,0.9,0.9,0.0,1.470251569895973,0.6976653751429157,0,0,100,0.0,0.7735333656751945,0.0,0.9627599061516667,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,93,1,0,33.604381570611295,4.324175509787978,0.9,0.9,0.0,1.486187650510957,0.6166669308556006,0,0,100,0.0,0.7778163625481871,0.0,0.9648624078257176,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,94,1,0,31.500172162061688,3.9367312346602974,0.9,0.9,0.0,1.370106190548188,0.6417475090293187,0,0,100,0.0,0.7708956615878351,0.0,0.9612328283618279,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,95,1,0,32.66783807405974,4.135489887282312,0.9,0.9,0.0,1.4597893293550999,0.6216648202608218,0,0,100,0.0,0.7501665018351265,0.0,0.963393144080824,0.0,0.0,0.0,0.0
