benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full_nl,lstm,CftsCOMTE,86,1,0,18.240719882784934,2.422130389253359,0.9,0.9,0.0,1.132046912711605,0.9970490559908877,0,0,100,0.0,0.877543243595759,0.0,0.9819819767649223,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,87,1,0,16.06830397505553,2.1414867088092837,0.901,0.9,0.01,1.2062270314329948,0.9604038084613071,0,0,100,0.0,0.881496595381148,0.0,0.9841103073606329,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,88,1,0,12.053518749793305,1.58950036122195,0.902,0.9,0.02,1.2894050587901427,0.9694725443998071,0,0,99,0.0,0.8822820424417424,0.0,0.9880880090221137,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,89,1,0,15.5015831752669,1.9783746566014944,0.9,0.9,0.0,1.1189049153198072,0.9503051223255163,0,0,100,0.0,0.8740669849779744,0.0,0.9849335433746785,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,90,1,0,16.2788918877944,2.068682271262758,0.9,0.9,0.0,1.0428019637647021,0.9896847949332099,0,0,100,0.0,0.8757709818084801,0.0,0.9838793057120021,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,91,1,0,18.23506289322801,2.3469309767362514,0.9,0.9,0.0,1.0125097329540806,0.9838998630457267,0,0,100,0.0,0.8810900150222333,0.0,0.9819315735659303,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,92,1,0,15.346887624498411,2.0149033960600207,0.9,0.9,0.0,1.1642260491295344,0.9959952507816097,0,0,100,0.0,0.8829442737919082,0.0,0.9849039996112419,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,93,1,0,18.337445244835912,2.3729403965578513,0.9,0.9,0.0,1.1478288040464557,0.9814697865646874,0,0,100,0.0,0.877819951920336,0.0,0.9818333757704449,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,94,1,0,16.659744740210897,2.152745763045254,0.9,0.9,0.0,1.158931246380016,0.9887482526059957,0,0,100,0.0,0.8730658477691116,0.0,0.9834815876182575,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,95,1,0,14.638679548415064,1.8906995827960063,0.9,0.9,0.0,1.2664272129052774,0.9584159394441827,0,0,99,0.0,0.8731488140709778,0.0,0.9854767003959766,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,96,1,0,17.46915739190174,2.1380763040177504,0.9,0.9,0.0,1.0868801471932898,0.9842430843632807,0,0,100,0.0,0.8771641411340887,0.0,0.9827543048981617,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,97,1,0,15.87851138521286,2.0028188015088983,0.9,0.9,0.0,1.3732103657344914,0.9690943532950385,0,0,100,0.0,0.8762385226814049,0.0,0.9842673754070791,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,98,1,0,14.089750213606461,1.974173308142697,0.901,0.9,0.01,1.1775042201314427,0.9728339231397477,0,0,100,0.0,0.8855127549680587,0.0,0.9860271208092626,0.0,0.0,0.0,0.0
