benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full_nl_seed0,lstm,PearlCARLA,15,0,4.0635428992298085e-06,1.9809328099400876e-07,1.0,1.0,1.0,1.1973223150634031,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,16,0,4.496873766786456e-06,2.1888171057944846e-07,1.0,1.0,1.0,1.1776610685006352,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,17,0,3.8835577199198244e-06,1.8112525412342734e-07,1.0,1.0,1.0,1.2906726027529851,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,18,0,3.9780180465032785e-06,1.8787209943712897e-07,1.0,1.0,1.0,1.2251125222749502,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,19,0,4.8133241190460516e-06,2.457124059179229e-07,1.0,1.0,1.0,1.143141014067953,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,20,0,4.2422566269651255e-06,2.0592877392572028e-07,1.0,1.0,1.0,1.247647785923825,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,21,0,4.703937709616551e-06,2.2631249697882079e-07,1.0,1.0,1.0,1.2196299212790371,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,22,0,4.42395862148854e-06,2.366410454102148e-07,1.0,1.0,1.0,1.1496286473496706,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,23,0,4.2090650498548526e-06,2.0218847191789405e-07,1.0,1.0,1.0,1.2448495933208064,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,24,0,4.431205786801715e-06,2.1928810650491863e-07,1.0,1.0,1.0,1.205011259864524,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,25,0,4.815479036297202e-06,2.2984450290951992e-07,1.0,1.0,1.0,1.1326998023502386,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,26,0,4.36480393782785e-06,2.1611391954766683e-07,1.0,1.0,1.0,1.1487274790732525,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,27,0,4.332373029380943e-06,2.0604105261480175e-07,1.0,1.0,1.0,1.209371895787485,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,28,0,4.125388306888168e-06,1.9986853052942811e-07,1.0,1.0,1.0,1.2571183753927273,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,29,0,4.244763106110022e-06,1.9654731145825206e-07,1.0,1.0,1.0,1.2262607880221044,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,30,0,4.40321026258083e-06,2.3270213229993428e-07,1.0,1.0,1.0,1.1589443777829453,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,31,0,4.05945983065082e-06,1.916438478962087e-07,1.0,1.0,1.0,1.2841994212408259,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,32,0,4.592490989416319e-06,2.4190620612114824e-07,1.0,1.0,1.0,1.2195315848611226,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,33,0,4.988418468276565e-06,2.6021628615645907e-07,1.0,1.0,1.0,1.1762727133392357,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,34,0,3.653844581051526e-06,1.6810788042589552e-07,1.0,1.0,1.0,1.2626746437500143,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,35,0,4.208077330247143e-06,2.0784547053005535e-07,1.0,1.0,1.0,1.2766203658202202,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,36,0,4.28436184104423e-06,1.971252132328807e-07,1.0,1.0,1.0,1.2829384327950188,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,37,0,4.239212441138097e-06,2.2530356685614663e-07,1.0,1.0,1.0,1.1773171770898903,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,38,0,4.028532970893218e-06,1.9826165493953707e-07,1.0,1.0,1.0,1.2366913586705146,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,39,0,4.076170681507549e-06,1.9479871667415193e-07,1.0,1.0,1.0,1.2601884085864614,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,40,0,4.121575833781858e-06,1.9504880855247076e-07,1.0,1.0,1.0,1.2512458445337509,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,41,0,4.284230360687789e-06,2.030250105936489e-07,1.0,1.0,1.0,1.2301357183193402,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,42,0,4.291910070422901e-06,2.063823833707249e-07,1.0,1.0,1.0,1.2609325614524642,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,43,0,4.360055838229567e-06,2.1324874303818946e-07,1.0,1.0,1.0,1.2025963180036432,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,44,0,4.247394293507975e-06,2.207504952359302e-07,1.0,1.0,1.0,1.2194872897971192,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,45,0,4.479863101808715e-06,2.2303797460758973e-07,1.0,1.0,1.0,1.162077233424842,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,46,0,4.211679437274296e-06,2.0671946585548306e-07,1.0,1.0,1.0,1.1663172126487757,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,47,0,4.057843063598552e-06,1.9754320932703762e-07,1.0,1.0,1.0,1.2724942655080527,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,48,0,4.337147609380972e-06,2.0908535199272844e-07,1.0,1.0,1.0,1.2482041908915749,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,49,0,4.3083254761414405e-06,2.099165903396634e-07,1.0,1.0,1.0,1.211947479671123,99,1,nan,nan,nan,nan,0.0,0.0
